episode_num,config_idx,radius,N,steps,v_table_size,h_table_size,epsilon
2955,55,13,40,79,12797+2,12703,0.095500
2956,55,13,40,79,12797+2,12703,0.093600
2957,55,13,40,79,12797+2,12703,0.091700
2958,55,13,40,79,12797+2,12703,0.089800
2959,55,13,40,80,12797+2,12703,0.087900
2960,55,13,40,81,12797+2,12703,0.086000
2961,55,13,40,80,12797+2,12703,0.084100
2962,55,13,40,81,12797+2,12704,0.082200
2963,55,13,40,81,12797+2,12704,0.080300
2964,55,13,40,81,12797+2,12705,0.078400
2965,55,13,40,80,12797+2,12705,0.076500
2966,55,13,40,79,12797+2,12706,0.074600
2967,55,13,40,80,12797+2,12706,0.072700
2968,55,13,40,79,12797+2,12706,0.070800
2969,55,13,40,81,12797+2,12706,0.068900
2970,55,13,40,81,12797+2,12707,0.067000
2971,55,13,40,79,12797+2,12707,0.065100
2972,55,13,40,79,12797+2,12707,0.063200
2973,55,13,40,81,12797+2,12707,0.061300
2974,55,13,40,80,12797+2,12707,0.059400
2975,55,13,40,79,12797+2,12708,0.057500
2976,55,13,40,80,12797+2,12708,0.055600
2977,55,13,40,79,12797+2,12708,0.053700
2978,55,13,40,79,12797+2,12708,0.051800
2979,55,13,40,79,12797+2,12708,0.049900
2980,55,13,40,79,12797+2,12708,0.048000
2981,55,13,40,81,12797+2,12708,0.046100
2982,55,13,40,81,12797+2,12708,0.044200
2983,55,13,40,81,12797+2,12708,0.042300
2984,55,13,40,80,12797+2,12708,0.040400
2985,55,13,40,81,12797+2,12708,0.038500
2986,55,13,40,81,12797+2,12708,0.036600
2987,55,13,40,82,12797+2,12708,0.034700
2988,55,13,40,79,12797+2,12708,0.032800
2989,55,13,40,80,12797+2,12708,0.030900
2990,55,13,40,80,12797+2,12708,0.029000
2991,55,13,40,79,12797+2,12708,0.027100
2992,55,13,40,79,12797+2,12708,0.025200
2993,55,13,40,80,12797+2,12708,0.023300
2994,55,13,40,81,12797+2,12708,0.021400
2995,55,13,40,79,12797+2,12708,0.019500
2996,55,13,40,81,12797+2,12709,0.017600
2997,55,13,40,79,12797+2,12709,0.015700
2998,55,13,40,79,12797+2,12709,0.013800
2999,55,13,40,80,12797+2,12709,0.011900
3000,55,13,40,79,12797+2,12709,0.010000
3001,56,13,50,99,12797+2,12710,0.198100
3002,56,13,50,101,12797+2,12710,0.196200
3003,56,13,50,99,12797+2,12710,0.194300
3004,56,13,50,99,12797+2,12710,0.192400
3005,56,13,50,101,12797+2,12710,0.190500
3006,56,13,50,99,12797+2,12710,0.188600
3007,56,13,50,100,12797+2,12710,0.186700
3008,56,13,50,99,12797+2,12710,0.184800
3009,56,13,50,102,12797+2,12711,0.182900
3010,56,13,50,103,12797+2,12711,0.181000
3011,56,13,50,101,12797+2,12711,0.179100
3012,56,13,50,100,12797+2,12711,0.177200
3013,56,13,50,99,12797+2,12711,0.175300
3014,56,13,50,103,12797+2,12712,0.173400
3015,56,13,50,102,12797+2,12713,0.171500
3016,56,13,50,102,12797+2,12714,0.169600
3017,56,13,50,101,12797+2,12714,0.167700
3018,56,13,50,100,12797+2,12714,0.165800
3019,56,13,50,102,12797+2,12714,0.163900
3020,56,13,50,100,12797+2,12714,0.162000
3021,56,13,50,101,12797+2,12714,0.160100
3022,56,13,50,106,12797+2,12714,0.158200
3023,56,13,50,99,12797+2,12714,0.156300
3024,56,13,50,99,12797+2,12714,0.154400
3025,56,13,50,101,12797+2,12715,0.152500
3026,56,13,50,101,12797+2,12715,0.150600
3027,56,13,50,100,12797+2,12716,0.148700
3028,56,13,50,101,12797+2,12716,0.146800
3029,56,13,50,102,12797+2,12716,0.144900
3030,56,13,50,100,12797+2,12716,0.143000
3031,56,13,50,99,12797+2,12716,0.141100
3032,56,13,50,100,12797+2,12716,0.139200
3033,56,13,50,100,12797+2,12716,0.137300
3034,56,13,50,100,12797+2,12716,0.135400
3035,56,13,50,100,12797+2,12717,0.133500
3036,56,13,50,104,12797+2,12718,0.131600
3037,56,13,50,100,12797+2,12718,0.129700
3038,56,13,50,100,12797+2,12718,0.127800
3039,56,13,50,99,12797+2,12718,0.125900
3040,56,13,50,99,12797+2,12718,0.124000
3041,56,13,50,102,12797+2,12718,0.122100
3042,56,13,50,99,12797+2,12719,0.120200
3043,56,13,50,101,12797+2,12719,0.118300
3044,56,13,50,102,12797+2,12719,0.116400
3045,56,13,50,101,12797+2,12719,0.114500
3046,56,13,50,100,12797+2,12719,0.112600
3047,56,13,50,101,12797+2,12719,0.110700
3048,56,13,50,99,12797+2,12719,0.108800
3049,56,13,50,99,12797+2,12719,0.106900
3050,56,13,50,102,12797+2,12719,0.105000
3051,56,13,50,100,12797+2,12719,0.103100
3052,56,13,50,99,12797+2,12719,0.101200
3053,56,13,50,101,12797+2,12719,0.099300
3054,56,13,50,99,12797+2,12719,0.097400
3055,56,13,50,101,12797+2,12719,0.095500
3056,56,13,50,99,12797+2,12719,0.093600
3057,56,13,50,99,12797+2,12719,0.091700
3058,56,13,50,99,12797+2,12719,0.089800
3059,56,13,50,99,12797+2,12719,0.087900
3060,56,13,50,99,12797+2,12719,0.086000
3061,56,13,50,100,12797+2,12719,0.084100
3062,56,13,50,99,12797+2,12720,0.082200
3063,56,13,50,101,12797+2,12720,0.080300
3064,56,13,50,100,12797+2,12720,0.078400
3065,56,13,50,99,12797+2,12720,0.076500
3066,56,13,50,100,12797+2,12720,0.074600
3067,56,13,50,100,12797+2,12720,0.072700
3068,56,13,50,99,12797+2,12720,0.070800
3069,56,13,50,100,12797+2,12720,0.068900
3070,56,13,50,101,12797+2,12720,0.067000
3071,56,13,50,100,12797+2,12720,0.065100
3072,56,13,50,99,12797+2,12720,0.063200
3073,56,13,50,99,12797+2,12720,0.061300
3074,56,13,50,100,12797+2,12720,0.059400
3075,56,13,50,101,12797+2,12720,0.057500
3076,56,13,50,99,12797+2,12722,0.055600
3077,56,13,50,99,12797+2,12722,0.053700
3078,56,13,50,100,12797+2,12722,0.051800
3079,56,13,50,99,12797+2,12722,0.049900
3080,56,13,50,100,12797+2,12723,0.048000
3081,56,13,50,100,12797+2,12723,0.046100
3082,56,13,50,99,12797+2,12723,0.044200
3083,56,13,50,99,12797+2,12723,0.042300
3084,56,13,50,101,12797+2,12723,0.040400
3085,56,13,50,100,12797+2,12723,0.038500
3086,56,13,50,99,12797+2,12723,0.036600
3087,56,13,50,99,12797+2,12723,0.034700
3088,56,13,50,99,12797+2,12723,0.032800
3089,56,13,50,99,12797+2,12723,0.030900
3090,56,13,50,101,12797+2,12723,0.029000
3091,56,13,50,100,12797+2,12723,0.027100
3092,56,13,50,100,12797+2,12723,0.025200
3093,56,13,50,100,12797+2,12723,0.023300
3094,56,13,50,101,12797+2,12723,0.021400
3095,56,13,50,99,12797+2,12723,0.019500
3096,56,13,50,100,12797+2,12723,0.017600
3097,56,13,50,100,12797+2,12723,0.015700
3098,56,13,50,99,12797+2,12723,0.013800
3099,56,13,50,100,12797+2,12723,0.011900
3100,56,13,50,99,12797+2,12723,0.010000
3101,57,13,60,119,12797+2,12723,0.198100
3102,57,13,60,119,12797+2,12723,0.196200
3103,57,13,60,122,12797+2,12723,0.194300
3104,57,13,60,119,12797+2,12723,0.192400
3105,57,13,60,122,12797+2,12723,0.190500
3106,57,13,60,120,12797+2,12723,0.188600
3107,57,13,60,121,12797+2,12723,0.186700
3108,57,13,60,122,12797+2,12723,0.184800
3109,57,13,60,120,12797+2,12723,0.182900
3110,57,13,60,121,12797+2,12723,0.181000
3111,57,13,60,121,12797+2,12723,0.179100
3112,57,13,60,119,12797+2,12723,0.177200
3113,57,13,60,123,12797+2,12723,0.175300
3114,57,13,60,121,12797+2,12723,0.173400
3115,57,13,60,119,12797+2,12723,0.171500
3116,57,13,60,119,12797+2,12723,0.169600
3117,57,13,60,121,12797+2,12723,0.167700
3118,57,13,60,120,12797+2,12724,0.165800
3119,57,13,60,121,12797+2,12724,0.163900
3120,57,13,60,121,12797+2,12724,0.162000
3121,57,13,60,120,12797+2,12724,0.160100
3122,57,13,60,119,12797+2,12724,0.158200
3123,57,13,60,120,12797+2,12724,0.156300
3124,57,13,60,120,12797+3,12725,0.154400
3125,57,13,60,121,12797+3,12725,0.152500
3126,57,13,60,120,12797+3,12725,0.150600
3127,57,13,60,120,12797+3,12725,0.148700
3128,57,13,60,120,12797+3,12725,0.146800
3129,57,13,60,119,12797+3,12725,0.144900
3130,57,13,60,120,12797+3,12725,0.143000
3131,57,13,60,119,12797+3,12725,0.141100
3132,57,13,60,120,12797+3,12725,0.139200
3133,57,13,60,119,12797+3,12725,0.137300
3134,57,13,60,120,12797+3,12725,0.135400
3135,57,13,60,119,12797+3,12725,0.133500
3136,57,13,60,119,12797+3,12725,0.131600
3137,57,13,60,120,12797+3,12725,0.129700
3138,57,13,60,119,12797+3,12725,0.127800
3139,57,13,60,121,12797+3,12725,0.125900
3140,57,13,60,121,12797+3,12725,0.124000
3141,57,13,60,119,12797+3,12725,0.122100
3142,57,13,60,119,12797+3,12725,0.120200
3143,57,13,60,119,12797+3,12725,0.118300
3144,57,13,60,122,12797+3,12725,0.116400
3145,57,13,60,121,12797+3,12725,0.114500
3146,57,13,60,121,12797+3,12725,0.112600
3147,57,13,60,119,12797+3,12725,0.110700
3148,57,13,60,119,12797+3,12725,0.108800
3149,57,13,60,120,12797+3,12725,0.106900
3150,57,13,60,119,12797+3,12725,0.105000
3151,57,13,60,121,12797+3,12725,0.103100
3152,57,13,60,120,12797+3,12725,0.101200
3153,57,13,60,122,12797+3,12725,0.099300
3154,57,13,60,119,12797+3,12725,0.097400
3155,57,13,60,120,12797+3,12725,0.095500
3156,57,13,60,120,12797+3,12725,0.093600
3157,57,13,60,119,12797+3,12725,0.091700
3158,57,13,60,120,12797+3,12725,0.089800
3159,57,13,60,119,12797+3,12725,0.087900
3160,57,13,60,121,12797+3,12725,0.086000
3161,57,13,60,120,12797+3,12726,0.084100
3162,57,13,60,119,12797+3,12726,0.082200
3163,57,13,60,123,12797+3,12727,0.080300
3164,57,13,60,119,12797+3,12727,0.078400
3165,57,13,60,119,12797+3,12727,0.076500
3166,57,13,60,119,12797+3,12727,0.074600
3167,57,13,60,119,12797+3,12727,0.072700
3168,57,13,60,122,12797+3,12727,0.070800
3169,57,13,60,120,12797+3,12727,0.068900
3170,57,13,60,120,12797+3,12727,0.067000
3171,57,13,60,120,12797+3,12727,0.065100
3172,57,13,60,120,12797+3,12727,0.063200
3173,57,13,60,120,12797+3,12727,0.061300
3174,57,13,60,119,12797+3,12727,0.059400
3175,57,13,60,119,12797+3,12727,0.057500
3176,57,13,60,120,12797+3,12727,0.055600
3177,57,13,60,119,12797+3,12727,0.053700
3178,57,13,60,120,12797+3,12727,0.051800
3179,57,13,60,119,12797+3,12727,0.049900
3180,57,13,60,120,12797+3,12727,0.048000
3181,57,13,60,120,12797+3,12727,0.046100
3182,57,13,60,119,12797+3,12727,0.044200
3183,57,13,60,119,12797+3,12727,0.042300
3184,57,13,60,119,12797+3,12727,0.040400
3185,57,13,60,120,12797+3,12727,0.038500
3186,57,13,60,119,12797+3,12727,0.036600
3187,57,13,60,121,12797+3,12727,0.034700
3188,57,13,60,119,12797+3,12727,0.032800
3189,57,13,60,120,12797+3,12727,0.030900
3190,57,13,60,120,12797+3,12727,0.029000
3191,57,13,60,119,12797+3,12727,0.027100
3192,57,13,60,119,12797+3,12727,0.025200
3193,57,13,60,119,12797+3,12727,0.023300
3194,57,13,60,120,12797+3,12727,0.021400
3195,57,13,60,120,12797+3,12727,0.019500
3196,57,13,60,120,12797+3,12727,0.017600
3197,57,13,60,121,12797+3,12727,0.015700
3198,57,13,60,119,12797+3,12727,0.013800
3199,57,13,60,119,12797+3,12727,0.011900
3200,57,13,60,119,12797+3,12727,0.010000
3201,58,13,70,140,12797+3,12727,0.198100
3202,58,13,70,139,12797+3,12727,0.196200
3203,58,13,70,141,12797+3,12727,0.194300
3204,58,13,70,141,12797+3,12727,0.192400
3205,58,13,70,140,12797+3,12727,0.190500
3206,58,13,70,142,12797+3,12727,0.188600
3207,58,13,70,140,12797+3,12727,0.186700
3208,58,13,70,139,12797+3,12728,0.184800
3209,58,13,70,141,12797+3,12728,0.182900
3210,58,13,70,139,12797+3,12728,0.181000
3211,58,13,70,141,12797+3,12728,0.179100
3212,58,13,70,141,12797+3,12728,0.177200
3213,58,13,70,140,12797+3,12729,0.175300
3214,58,13,70,139,12797+3,12729,0.173400
3215,58,13,70,139,12797+3,12729,0.171500
3216,58,13,70,140,12797+3,12729,0.169600
3217,58,13,70,143,12797+3,12729,0.167700
3218,58,13,70,143,12797+3,12729,0.165800
3219,58,13,70,142,12797+3,12729,0.163900
3220,58,13,70,140,12797+3,12729,0.162000
3221,58,13,70,139,12797+3,12729,0.160100
3222,58,13,70,140,12797+3,12729,0.158200
3223,58,13,70,142,12797+3,12729,0.156300
3224,58,13,70,142,12797+3,12729,0.154400
3225,58,13,70,139,12797+3,12729,0.152500
3226,58,13,70,140,12797+3,12729,0.150600
3227,58,13,70,140,12797+3,12729,0.148700
3228,58,13,70,139,12797+3,12729,0.146800
3229,58,13,70,140,12797+3,12729,0.144900
3230,58,13,70,139,12797+3,12729,0.143000
3231,58,13,70,139,12797+3,12729,0.141100
3232,58,13,70,139,12797+3,12729,0.139200
3233,58,13,70,139,12797+3,12729,0.137300
3234,58,13,70,141,12797+3,12729,0.135400
3235,58,13,70,140,12797+3,12729,0.133500
3236,58,13,70,139,12797+3,12729,0.131600
3237,58,13,70,141,12797+3,12729,0.129700
3238,58,13,70,139,12797+3,12729,0.127800
3239,58,13,70,141,12797+3,12729,0.125900
3240,58,13,70,143,12797+3,12729,0.124000
3241,58,13,70,139,12797+3,12729,0.122100
3242,58,13,70,139,12797+3,12729,0.120200
3243,58,13,70,139,12797+3,12729,0.118300
3244,58,13,70,139,12797+3,12729,0.116400
3245,58,13,70,139,12797+3,12729,0.114500
3246,58,13,70,140,12797+3,12729,0.112600
3247,58,13,70,139,12797+3,12729,0.110700
3248,58,13,70,140,12797+3,12729,0.108800
3249,58,13,70,139,12797+3,12729,0.106900
3250,58,13,70,139,12797+3,12729,0.105000
3251,58,13,70,140,12797+3,12729,0.103100
3252,58,13,70,139,12797+3,12729,0.101200
3253,58,13,70,140,12797+3,12729,0.099300
3254,58,13,70,139,12797+3,12729,0.097400
3255,58,13,70,139,12797+3,12729,0.095500
3256,58,13,70,140,12797+3,12729,0.093600
3257,58,13,70,140,12797+3,12729,0.091700
3258,58,13,70,139,12797+3,12729,0.089800
3259,58,13,70,140,12797+3,12729,0.087900
3260,58,13,70,139,12797+3,12729,0.086000
3261,58,13,70,139,12797+3,12729,0.084100
3262,58,13,70,139,12797+3,12729,0.082200
3263,58,13,70,140,12797+3,12729,0.080300
3264,58,13,70,139,12797+3,12729,0.078400
3265,58,13,70,139,12797+3,12729,0.076500
3266,58,13,70,140,12797+3,12729,0.074600
3267,58,13,70,139,12797+3,12729,0.072700
3268,58,13,70,139,12797+3,12729,0.070800
3269,58,13,70,139,12797+3,12729,0.068900
3270,58,13,70,139,12797+3,12729,0.067000
3271,58,13,70,144,12797+3,12729,0.065100
3272,58,13,70,140,12797+3,12729,0.063200
3273,58,13,70,139,12797+3,12729,0.061300
3274,58,13,70,139,12797+3,12729,0.059400
3275,58,13,70,139,12797+3,12729,0.057500
3276,58,13,70,139,12797+3,12729,0.055600
3277,58,13,70,139,12797+3,12729,0.053700
3278,58,13,70,139,12797+3,12729,0.051800
3279,58,13,70,139,12797+3,12729,0.049900
3280,58,13,70,140,12797+3,12729,0.048000
3281,58,13,70,139,12797+3,12729,0.046100
3282,58,13,70,139,12797+3,12729,0.044200
3283,58,13,70,140,12797+3,12729,0.042300
3284,58,13,70,139,12797+3,12729,0.040400
3285,58,13,70,140,12797+3,12729,0.038500
3286,58,13,70,141,12797+3,12729,0.036600
3287,58,13,70,140,12797+3,12729,0.034700
3288,58,13,70,140,12797+3,12729,0.032800
3289,58,13,70,139,12797+3,12729,0.030900
3290,58,13,70,139,12797+3,12729,0.029000
3291,58,13,70,142,12797+3,12729,0.027100
3292,58,13,70,139,12797+3,12729,0.025200
3293,58,13,70,141,12797+3,12729,0.023300
3294,58,13,70,139,12797+3,12729,0.021400
3295,58,13,70,140,12797+3,12729,0.019500
3296,58,13,70,139,12797+3,12729,0.017600
3297,58,13,70,139,12797+3,12729,0.015700
3298,58,13,70,139,12797+3,12729,0.013800
3299,58,13,70,140,12797+3,12729,0.011900
3300,58,13,70,139,12797+3,12730,0.010000
3301,59,13,80,159,12797+3,12730,0.198100
3302,59,13,80,166,12797+3,12730,0.196200
3303,59,13,80,163,12797+3,12730,0.194300
3304,59,13,80,161,12797+3,12730,0.192400
3305,59,13,80,161,12797+3,12730,0.190500
3306,59,13,80,160,12797+3,12730,0.188600
3307,59,13,80,160,12797+3,12730,0.186700
3308,59,13,80,159,12797+3,12731,0.184800
3309,59,13,80,159,12797+3,12731,0.182900
3310,59,13,80,159,12797+3,12731,0.181000
3311,59,13,80,159,12797+3,12731,0.179100
3312,59,13,80,159,12797+3,12731,0.177200
3313,59,13,80,161,12797+3,12731,0.175300
3314,59,13,80,161,12797+3,12731,0.173400
3315,59,13,80,162,12797+3,12731,0.171500
3316,59,13,80,161,12797+3,12731,0.169600
3317,59,13,80,161,12797+3,12731,0.167700
3318,59,13,80,160,12797+3,12731,0.165800
3319,59,13,80,160,12797+3,12731,0.163900
3320,59,13,80,159,12797+3,12731,0.162000
3321,59,13,80,162,12797+3,12731,0.160100
3322,59,13,80,165,12797+3,12731,0.158200
3323,59,13,80,159,12797+3,12731,0.156300
3324,59,13,80,162,12797+3,12731,0.154400
3325,59,13,80,159,12797+3,12732,0.152500
3326,59,13,80,160,12797+3,12732,0.150600
3327,59,13,80,159,12797+3,12732,0.148700
3328,59,13,80,161,12797+3,12732,0.146800
3329,59,13,80,168,12797+3,12732,0.144900
3330,59,13,80,160,12797+3,12732,0.143000
3331,59,13,80,159,12797+3,12732,0.141100
3332,59,13,80,163,12797+3,12732,0.139200
3333,59,13,80,159,12797+3,12732,0.137300
3334,59,13,80,159,12797+3,12732,0.135400
3335,59,13,80,161,12797+3,12732,0.133500
3336,59,13,80,159,12797+3,12732,0.131600
3337,59,13,80,159,12797+3,12732,0.129700
3338,59,13,80,159,12797+3,12732,0.127800
3339,59,13,80,161,12797+3,12733,0.125900
3340,59,13,80,159,12797+3,12733,0.124000
3341,59,13,80,159,12797+3,12733,0.122100
3342,59,13,80,160,12797+3,12733,0.120200
3343,59,13,80,160,12797+3,12733,0.118300
3344,59,13,80,160,12797+3,12733,0.116400
3345,59,13,80,160,12797+3,12733,0.114500
3346,59,13,80,159,12797+3,12733,0.112600
3347,59,13,80,159,12797+3,12733,0.110700
3348,59,13,80,159,12797+3,12733,0.108800
3349,59,13,80,159,12797+3,12733,0.106900
3350,59,13,80,159,12797+3,12733,0.105000
3351,59,13,80,159,12797+3,12733,0.103100
3352,59,13,80,159,12797+3,12733,0.101200
3353,59,13,80,159,12797+3,12733,0.099300
3354,59,13,80,159,12797+3,12733,0.097400
3355,59,13,80,160,12797+3,12733,0.095500
3356,59,13,80,160,12797+3,12733,0.093600
3357,59,13,80,159,12797+3,12733,0.091700
3358,59,13,80,159,12797+3,12733,0.089800
3359,59,13,80,160,12797+3,12733,0.087900
3360,59,13,80,159,12797+3,12733,0.086000
3361,59,13,80,160,12797+3,12733,0.084100
3362,59,13,80,160,12797+3,12733,0.082200
3363,59,13,80,160,12797+3,12733,0.080300
3364,59,13,80,159,12797+3,12733,0.078400
3365,59,13,80,159,12797+3,12733,0.076500
3366,59,13,80,159,12797+3,12733,0.074600
3367,59,13,80,159,12797+3,12733,0.072700
3368,59,13,80,159,12797+3,12733,0.070800
3369,59,13,80,159,12797+3,12733,0.068900
3370,59,13,80,159,12797+3,12733,0.067000
3371,59,13,80,159,12797+3,12733,0.065100
3372,59,13,80,159,12797+3,12733,0.063200
3373,59,13,80,159,12797+3,12733,0.061300
3374,59,13,80,161,12797+3,12733,0.059400
3375,59,13,80,161,12797+3,12733,0.057500
3376,59,13,80,159,12797+3,12733,0.055600
3377,59,13,80,159,12797+3,12733,0.053700
3378,59,13,80,160,12797+3,12733,0.051800
3379,59,13,80,160,12797+3,12733,0.049900
3380,59,13,80,160,12797+3,12733,0.048000
3381,59,13,80,159,12797+3,12733,0.046100
3382,59,13,80,163,12797+3,12733,0.044200
3383,59,13,80,159,12797+3,12733,0.042300
3384,59,13,80,159,12797+3,12733,0.040400
3385,59,13,80,159,12797+3,12733,0.038500
3386,59,13,80,159,12797+3,12733,0.036600
3387,59,13,80,159,12797+3,12733,0.034700
3388,59,13,80,159,12797+3,12733,0.032800
3389,59,13,80,160,12797+3,12733,0.030900
3390,59,13,80,159,12797+3,12733,0.029000
3391,59,13,80,159,12797+3,12733,0.027100
3392,59,13,80,160,12797+3,12733,0.025200
3393,59,13,80,160,12797+3,12733,0.023300
3394,59,13,80,159,12797+3,12733,0.021400
3395,59,13,80,159,12797+3,12733,0.019500
3396,59,13,80,159,12797+3,12733,0.017600
3397,59,13,80,159,12797+3,12733,0.015700
3398,59,13,80,159,12797+3,12733,0.013800
3399,59,13,80,159,12797+3,12733,0.011900
3400,59,13,80,159,12797+3,12733,0.010000
3401,60,13,90,180,12797+3,12733,0.198100
3402,60,13,90,180,12797+3,12733,0.196200
3403,60,13,90,179,12797+3,12733,0.194300
3404,60,13,90,180,12797+3,12733,0.192400
3405,60,13,90,180,12797+3,12733,0.190500
3406,60,13,90,179,12797+3,12733,0.188600
3407,60,13,90,182,12797+3,12733,0.186700
3408,60,13,90,180,12797+3,12733,0.184800
3409,60,13,90,184,12797+3,12733,0.182900
3410,60,13,90,180,12797+3,12733,0.181000
3411,60,13,90,179,12797+3,12733,0.179100
3412,60,13,90,182,12797+3,12733,0.177200
3413,60,13,90,179,12797+3,12733,0.175300
3414,60,13,90,183,12797+3,12733,0.173400
3415,60,13,90,179,12797+3,12733,0.171500
3416,60,13,90,179,12797+3,12733,0.169600
3417,60,13,90,179,12797+3,12733,0.167700
3418,60,13,90,179,12797+3,12733,0.165800
3419,60,13,90,179,12797+3,12733,0.163900
3420,60,13,90,180,12797+3,12733,0.162000
3421,60,13,90,179,12797+3,12733,0.160100
3422,60,13,90,179,12797+3,12733,0.158200
3423,60,13,90,179,12797+3,12734,0.156300
3424,60,13,90,179,12797+3,12734,0.154400
3425,60,13,90,179,12797+3,12734,0.152500
3426,60,13,90,183,12797+3,12734,0.150600
3427,60,13,90,179,12797+3,12734,0.148700
3428,60,13,90,180,12797+3,12734,0.146800
3429,60,13,90,179,12797+3,12734,0.144900
3430,60,13,90,179,12797+3,12734,0.143000
3431,60,13,90,179,12797+3,12734,0.141100
3432,60,13,90,180,12797+3,12734,0.139200
3433,60,13,90,179,12797+3,12734,0.137300
3434,60,13,90,179,12797+3,12734,0.135400
3435,60,13,90,179,12797+3,12734,0.133500
3436,60,13,90,181,12797+3,12734,0.131600
3437,60,13,90,179,12797+3,12735,0.129700
3438,60,13,90,181,12797+3,12735,0.127800
3439,60,13,90,180,12797+3,12735,0.125900
3440,60,13,90,179,12797+3,12735,0.124000
3441,60,13,90,179,12797+3,12735,0.122100
3442,60,13,90,179,12797+3,12735,0.120200
3443,60,13,90,179,12797+3,12736,0.118300
3444,60,13,90,179,12797+3,12736,0.116400
3445,60,13,90,180,12797+3,12736,0.114500
3446,60,13,90,180,12797+3,12736,0.112600
3447,60,13,90,180,12797+3,12736,0.110700
3448,60,13,90,180,12797+3,12736,0.108800
3449,60,13,90,179,12797+3,12736,0.106900
3450,60,13,90,179,12797+3,12736,0.105000
3451,60,13,90,179,12797+3,12736,0.103100
3452,60,13,90,183,12797+3,12736,0.101200
3453,60,13,90,179,12797+3,12736,0.099300
3454,60,13,90,179,12797+3,12736,0.097400
3455,60,13,90,180,12797+3,12736,0.095500
3456,60,13,90,180,12797+3,12736,0.093600
3457,60,13,90,180,12797+3,12736,0.091700
3458,60,13,90,179,12797+3,12736,0.089800
3459,60,13,90,180,12797+3,12736,0.087900
3460,60,13,90,179,12797+3,12736,0.086000
3461,60,13,90,179,12797+3,12736,0.084100
3462,60,13,90,179,12797+3,12736,0.082200
3463,60,13,90,182,12797+3,12736,0.080300
3464,60,13,90,179,12797+3,12736,0.078400
3465,60,13,90,179,12797+3,12736,0.076500
3466,60,13,90,179,12797+3,12736,0.074600
3467,60,13,90,179,12797+3,12736,0.072700
3468,60,13,90,179,12797+3,12736,0.070800
3469,60,13,90,181,12797+3,12736,0.068900
3470,60,13,90,180,12797+3,12736,0.067000
3471,60,13,90,180,12797+3,12736,0.065100
3472,60,13,90,180,12797+3,12736,0.063200
3473,60,13,90,179,12797+3,12736,0.061300
3474,60,13,90,179,12797+3,12736,0.059400
3475,60,13,90,179,12797+3,12736,0.057500
3476,60,13,90,179,12797+3,12736,0.055600
3477,60,13,90,180,12797+3,12736,0.053700
3478,60,13,90,179,12797+3,12736,0.051800
3479,60,13,90,179,12797+3,12736,0.049900
3480,60,13,90,179,12797+3,12736,0.048000
3481,60,13,90,179,12797+3,12736,0.046100
3482,60,13,90,179,12797+3,12736,0.044200
3483,60,13,90,179,12797+3,12736,0.042300
3484,60,13,90,179,12797+3,12736,0.040400
3485,60,13,90,179,12797+3,12736,0.038500
3486,60,13,90,179,12797+3,12737,0.036600
3487,60,13,90,179,12797+3,12737,0.034700
3488,60,13,90,179,12797+3,12737,0.032800
3489,60,13,90,179,12797+3,12737,0.030900
3490,60,13,90,179,12797+3,12737,0.029000
3491,60,13,90,179,12797+3,12737,0.027100
3492,60,13,90,179,12797+3,12737,0.025200
3493,60,13,90,179,12797+3,12737,0.023300
3494,60,13,90,181,12797+3,12737,0.021400
3495,60,13,90,179,12797+3,12737,0.019500
3496,60,13,90,179,12797+3,12737,0.017600
3497,60,13,90,179,12797+3,12737,0.015700
3498,60,13,90,179,12797+3,12737,0.013800
3499,60,13,90,179,12797+3,12737,0.011900
3500,60,13,90,179,12797+3,12737,0.010000
3501,61,15,1,16,12797+3,12737,0.198100
3502,61,15,1,5,12797+3,12737,0.196200
3503,61,15,1,5,12797+3,12737,0.194300
3504,61,15,1,14,12797+3,12737,0.192400
3505,61,15,1,11,12797+3,12737,0.190500
3506,61,15,1,8,12797+3,12737,0.188600
3507,61,15,1,13,12797+3,12737,0.186700
3508,61,15,1,6,12797+3,12737,0.184800
3509,61,15,1,3,12797+3,12737,0.182900
3510,61,15,1,8,12797+3,12737,0.181000
3511,61,15,1,14,12797+3,12737,0.179100
3512,61,15,1,23,12797+3,12737,0.177200
3513,61,15,1,6,12797+3,12737,0.175300
3514,61,15,1,12,12797+3,12737,0.173400
3515,61,15,1,10,12797+3,12737,0.171500
3516,61,15,1,10,12797+3,12737,0.169600
3517,61,15,1,14,12797+3,12737,0.167700
3518,61,15,1,10,12797+3,12737,0.165800
3519,61,15,1,18,12797+3,12737,0.163900
3520,61,15,1,3,12797+3,12737,0.162000
3521,61,15,1,9,12797+3,12737,0.160100
3522,61,15,1,12,12797+3,12737,0.158200
3523,61,15,1,12,12797+3,12737,0.156300
3524,61,15,1,16,12797+3,12737,0.154400
3525,61,15,1,14,12797+3,12737,0.152500
3526,61,15,1,6,12797+3,12737,0.150600
3527,61,15,1,5,12797+3,12737,0.148700
3528,61,15,1,9,12797+3,12737,0.146800
3529,61,15,1,3,12797+3,12737,0.144900
3530,61,15,1,27,12797+3,12737,0.143000
3531,61,15,1,12,12797+3,12737,0.141100
3532,61,15,1,1,12797+3,12737,0.139200
3533,61,15,1,10,12797+3,12737,0.137300
3534,61,15,1,18,12797+3,12737,0.135400
3535,61,15,1,9,12797+3,12737,0.133500
